osm_type,osm_id,osm_name,osm_name_normalised,osm_lat,osm_lon,osm_voltage,osm_substation,osm_operator,osm_ref,osm_location,osm_url
way,519125525,Riverstown 38kV Substation,riverstown 38kv substation,51.939668,-8.3790228,38000;10000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519125525
way,519126732,Whitechurch 38 kV Substation,whitechurch 38 kv substation,51.9833649,-8.5106512,38000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519126732
way,519141654,Ballydoorlis 38kV Substation,ballydoorlis 38kv substation,52.5270753,-9.0986395,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/519141654
way,519190719,Liberty Street 110kV Substation,liberty street 110kv substation,51.8980182,-8.4779632,110000;10000,transmission,EirGrid,,,https://www.openstreetmap.org/way/519190719
way,519323114,Coolcarron 38 kV Substation,coolcarron 38 kv substation,52.1289855,-8.2775402,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519323114
way,519452434,Fermoy North 38kV Substation,fermoy north 38kv substation,52.1471215,-8.2855028,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519452434
way,519455346,Castletownroche 38 kV Substation,castletownroche 38 kv substation,52.161905,-8.450641,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519455346
way,519825466,Kilross Road 38 kV Substation,kilross road 38 kv substation,52.4670273,-8.1809068,38000;20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519825466
way,519825467,Garranacanty 38 kV Substation,garranacanty 38 kv substation,52.4827715,-8.1459986,38000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519825467
way,519849686,Togher 38 kV Substation,togher 38 kv substation,51.8768083,-8.495293,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519849686
way,520070004,Kilmallock 38 kV Substation,kilmallock 38 kv substation,52.407242,-8.5724536,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/520070004
way,520407394,Bruff 38 kV Substation,bruff 38 kv substation,52.5131739,-8.5080796,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/520407394
way,521709238,Kilkee 38 kV Substation,kilkee 38 kv substation,52.6770819,-9.6398748,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/521709238
way,522334834,Cappamore 38 kV Substation,cappamore 38 kv substation,52.6088314,-8.3335758,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/522334834
way,524530782,Curraleigh 38kV Substation,curraleigh 38kv substation,51.906688,-8.6704366,38000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/524530782
way,524533169,Cloyne 38 kV Substation,cloyne 38 kv substation,51.8638889,-8.1062515,38000;10000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/524533169
way,525069254,Castlelyons 38 kV Substation,castlelyons 38 kv substation,52.0839146,-8.2230285,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/525069254
way,525071024,Curraglass 38 kV Substation,curraglass 38 kv substation,52.0937395,-8.0715506,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/525071024
way,547559219,Knockduff 110 kV Substation,knockduff 110 kv substation,52.0385569,-8.9092979,110000;33000,generation,EirGrid,,,https://www.openstreetmap.org/way/547559219
way,547590959,Ballyvouskill 220kV Substation,ballyvouskill 220kv substation,52.0059847,-9.0797175,220000;110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/547590959
way,555421712,Banteer Road Substation,banteer road substation,52.1748568,-8.9034031,10000,minor_distribution,ESB Networks,119018,,https://www.openstreetmap.org/way/555421712
way,588456938,Callee 38 kV Substation,callee 38 kv substation,52.1784579,-8.1045109,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/588456938
way,617699850,Inch 38 kV Substation,inch 38 kv substation,52.1773929,-9.981743,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/617699850
way,617703758,Dingle 38kV Substation,dingle 38kv substation,52.1480042,-10.2578131,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/617703758
way,618010161,Gurranebane 38kV Substation,gurranebane 38kv substation,51.935333,-10.2317332,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/618010161
way,618090636,Kilgarvan 38 kV Substation,kilgarvan 38 kv substation,51.9035913,-9.4355691,38000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/618090636
way,631161189,Rathcahill 38 kV Substation,rathcahill 38 kv substation,52.3973137,-9.1287955,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/631161189
way,633953652,Cranny 38kV Substation,cranny 38kv substation,52.6898015,-9.230963,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/633953652
way,686893774,,,52.6529879,-8.5938586,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/686893774
way,689420130,Ballyrickard 38kV Substation,ballyrickard 38kv substation,52.2702213,-9.7232793,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/689420130
way,690725011,Coomataggart 110 kV Substation,coomataggart 110 kv substation,51.8735614,-9.3145611,110000;20000,generation,EirGrid,,,https://www.openstreetmap.org/way/690725011
way,691303007,Ballykett 38 kV Substation,ballykett 38 kv substation,52.6789543,-9.4789474,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/691303007
way,696142826,Garranereagh Substation,garranereagh substation,51.8173355,-8.9273238,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/696142826
way,699312001,Dock Road 38kV Substation,dock road 38kv substation,52.655079,-8.6583493,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/699312001
way,699317400,Cloughkeating 38kV Substation,cloughkeating 38kv substation,52.6202185,-8.6585579,38000,industrial,ESB Networks,,,https://www.openstreetmap.org/way/699317400
way,705875732,Moneypoint Wind Farm Switching House,moneypoint wind farm switching house,52.6105235,-9.4240748,,generation,ESB Generation and Wholesale Markets,,,https://www.openstreetmap.org/way/705875732
way,706297529,Curragh Substation,curragh substation,52.0055131,-9.1210743,,generation,SSE Renewables,,,https://www.openstreetmap.org/way/706297529
way,706315635,Hollyford 38 kV Substation,hollyford 38 kv substation,52.6192066,-8.1026682,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/706315635
way,744115145,Coolnanoonagh Substation,coolnanoonagh substation,52.5814565,-9.3951009,33000,generation,Statkraft,,,https://www.openstreetmap.org/way/744115145
way,765562987,,,51.9203806,-8.4827801,10000;400;230,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/765562987
way,771870112,GATEWAY BUS PK,gateway bus pk,51.9256492,-8.4926898,10000;400;230,minor_distribution,ESB Networks,021720Z,,https://www.openstreetmap.org/way/771870112
way,773119702,Marina 110kV Substation,marina 110kv substation,51.8991554,-8.4461681,110000;10000,transmission,EirGrid,,,https://www.openstreetmap.org/way/773119702
way,791246764,Streamhill 38kV Substation,streamhill 38kv substation,52.297693,-8.5677312,38000;20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/791246764
way,807408065,Kilathmoy Substation,kilathmoy substation,52.4381336,-9.300834,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/807408065
way,819550308,Cordal 110kV Substation,cordal 110kv substation,52.2145657,-9.2855811,110000;33000,generation,EirGrid,,,https://www.openstreetmap.org/way/819550308
way,819556311,Coollegrean 38 kV Substation,coollegrean 38 kv substation,52.2641519,-9.2689315,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/819556311
way,819997192,Ballynahulla 220kV Substation,ballynahulla 220kv substation,52.1738656,-9.2611456,220000;110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/819997192
way,820247439,Scartaglin 38 kV Substation,scartaglin 38 kv substation,52.1652853,-9.3135043,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/820247439
way,843318127,,,52.5542485,-9.5950432,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/843318127
way,927180472,Cloghaneleskirt 20 KV Substation,cloghaneleskirt 20 kv substation,52.3432121,-9.5332645,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/927180472
way,952447927,Dunmoylan 38 kV substation,dunmoylan 38 kv substation,52.5409396,-9.0698214,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/952447927
way,962402852,Milestone 38kV Substation,milestone 38kv substation,52.6828839,-8.0842562,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/962402852
way,975408238,Castlefarm 110kV Substation,castlefarm 110kv substation,52.6298482,-9.0544843,110000;22000,industrial,EirGrid,,,https://www.openstreetmap.org/way/975408238
way,1002012379,Knockrour 38 kV Substation,knockrour 38 kv substation,51.676488,-9.1592403,38000;20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1002012379
way,1002100256,Crocane Windfarm Substation,crocane windfarm substation,51.8431262,-8.1566959,10000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1002100256
way,1002105207,Glanaruddery Switching Substation,glanaruddery switching substation,52.3132624,-9.4605531,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1002105207
way,1003262502,Knockanure 220kV Substation,knockanure 220kv substation,52.4345623,-9.3733302,220000;110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/1003262502
way,1003529231,Leanamore Substation,leanamore substation,52.5598155,-9.4209368,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1003529231
way,1017032760,Churchtown 38 kV Substation,churchtown 38 kv substation,52.4604148,-9.0581626,38000;20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1017032760
way,1037244923,Knockafutera 38 kV Substation,knockafutera 38 kv substation,52.2956518,-8.5914536,38000;20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1037244923
way,1038238106,Parkroe 38 kV Substation,parkroe 38 kv substation,52.6009009,-8.1647626,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1038238106
way,1062721599,Domadda Beg,domadda beg,52.330173,-9.4517803,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1062721599
way,1078394624,Carrigdangan 110 kV Substation,carrigdangan 110 kv substation,51.8043751,-9.1207652,110000;33000,transmission,EirGrid,,,https://www.openstreetmap.org/way/1078394624
way,1079167845,Carrigarierk 33 kV Substation,carrigarierk 33 kv substation,51.8034512,-9.1301368,33000,generation,Keel Energy Ltd. (Enerco Energy Ltd.),,,https://www.openstreetmap.org/way/1079167845
way,1079169584,Shehy More 33 kV Substation,shehy more 33 kv substation,51.8108122,-9.1950332,33000,generation,Shehy More Windfarm Limited,,,https://www.openstreetmap.org/way/1079169584
way,1107310420,,,51.906094,-8.3600008,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1107310420
way,1132948427,,,52.3643047,-9.088125,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1132948427
way,1132948428,Ballagh 20kV Substation,ballagh 20kv substation,52.3687905,-9.0846629,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1132948428
way,1143069613,Bweeng 38kV substation,bweeng 38kv substation,52.0571594,-8.8090167,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1143069613
way,1148491510,,,51.8356101,-8.2307662,110000,transition,EirGrid,,,https://www.openstreetmap.org/way/1148491510
way,1181220320,Roches Street 38 kV Substation,roches street 38 kv substation,52.6614907,-8.6247128,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1181220320
way,1181881203,,,52.4268199,-8.8863762,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1181881203
way,1186339010,,,52.6466105,-8.0696369,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1186339010
way,1191936743,Cloonbannin 38 kV Substation,cloonbannin 38 kv substation,52.1291111,-9.040773,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1191936743
way,1194848483,,,52.1536725,-8.9073126,10000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1194848483
way,1196117256,,,52.6348046,-9.7241048,,generation,ESB Networks,,,https://www.openstreetmap.org/way/1196117256
way,1197528275,025752Y,025752y,52.3536022,-8.6789625,10000,minor_distribution,ESB Networks,025752Y,,https://www.openstreetmap.org/way/1197528275
way,1198485275,,,52.4604404,-9.0637709,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1198485275
way,1201525458,,,51.7881623,-8.609295,20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1201525458
way,1202038919,Coomatallin Substation,coomatallin substation,51.6562854,-9.0918924,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1202038919
way,1202588460,,,52.3373664,-8.7698562,20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1202588460
way,1202661628,Raheen 38-kV substation,raheen 38 kv substation,52.6264186,-8.6560257,38000;10000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1202661628
way,1204299650,,,52.1302887,-8.7535297,20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1204299650
way,1204299654,,,52.6014263,-8.9863745,20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1204299654
way,1204709141,Tullylease 38 kV Substation,tullylease 38 kv substation,52.3262495,-9.0313648,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1204709141
way,1204709143,Glenduff 38-kV substation,glenduff 38 kv substation,52.3403634,-9.0421807,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1204709143
way,1205413477,,,51.8925405,-8.4842296,10000;400;230,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1205413477
way,1208189197,Ringaskiddy 38 kV Substation,ringaskiddy 38 kv substation,51.8332438,-8.3449552,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1208189197
way,1210629244,,,51.8331757,-8.2090858,20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1210629244
way,1211950016,,,51.9233311,-8.9933888,20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1211950016
way,1213167798,Glenmore 38 kV Substation,glenmore 38 kv substation,52.3855216,-9.1520157,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1213167798
way,1213447989,,,52.5140241,-9.0848848,20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1213447989
way,1235964257,AEROBORD FCTY 10 KVSUB,aerobord fcty 10 kvsub,52.5954601,-8.9773649,10000;400;230,industrial,ESB Networks,,,https://www.openstreetmap.org/way/1235964257
way,1236442166,,,52.3733626,-8.6258087,20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1236442166
way,1236442168,Golden Vale Substation,golden vale substation,52.3580124,-8.6784817,20000;10000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1236442168
way,1236458789,,,52.6414091,-8.5467704,110000,transition,EirGrid,,,https://www.openstreetmap.org/way/1236458789
way,1239763791,,,52.5218098,-8.9348628,10000;400;230,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1239763791
way,1245234480,,,52.3243416,-8.7563073,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1245234480
way,1265852679,VEOLIA,veolia,51.8702876,-8.4824065,10000;400;230,industrial,ESB Networks,281910Z,,https://www.openstreetmap.org/way/1265852679
way,1265857519,Mallow Hospital,mallow hospital,52.1509823,-8.6627286,10000;400;230,minor_distribution,ESB Networks,022858,,https://www.openstreetmap.org/way/1265857519
