name,psse_name,station,v_nom,search_name,candidate_rank,text_score,combined_score,voltage_match,review_status,osm_name,osm_lon,osm_lat,osm_voltage,osm_substation,osm_operator,osm_ref,osm_type,osm_id,osm_url,x,y,geocode_method,reason,search_name_normalised,osm_location
44731,CODLING 1,CODLING 1,220.0,CODLING 1,1,85.5,85.5,False,good name match - check voltage,MVP-1,-8.5700637,52.6735236,10000,industrial,ESB Networks,MVP-1,way,1436546067,https://www.openstreetmap.org/way/1436546067,0.0,0.0,,"coordinates are (0, 0)",codling 1,indoor
44731,CODLING 1,CODLING 1,220.0,CODLING 1,2,85.5,85.5,False,good name match - check voltage,Knockumber (1) 110kV Substation,-6.7147404,53.6555904,110000,industrial,EirGrid,,way,361725341,https://www.openstreetmap.org/way/361725341,0.0,0.0,,"coordinates are (0, 0)",codling 1,
44731,CODLING 1,CODLING 1,220.0,CODLING 1,3,85.5,85.5,False,good name match - check voltage,Drumlough Hill (1) 38 kV Substation,-7.4436583,55.1991362,38000,generation,ESB Networks,,way,201188312,https://www.openstreetmap.org/way/201188312,0.0,0.0,,"coordinates are (0, 0)",codling 1,
44731,CODLING 1,CODLING 1,220.0,CODLING 1,4,64.3,64.3,False,possible candidate - manual review,Cong 38 kV Substation,-9.2671575,53.5545007,38000,distribution,ESB Networks,,way,278018421,https://www.openstreetmap.org/way/278018421,0.0,0.0,,"coordinates are (0, 0)",codling 1,
44731,CODLING 1,CODLING 1,220.0,CODLING 1,5,63.5,63.5,False,possible candidate - manual review,Cordal 110kV Substation,-9.2855811,52.2145657,110000;33000,generation,EirGrid,,way,819550308,https://www.openstreetmap.org/way/819550308,0.0,0.0,,"coordinates are (0, 0)",codling 1,
44732,CODLING 2,CODLING 2,220.0,CODLING 2,1,85.5,85.5,False,good name match - check voltage,SCIENCE BUILDING-2,-8.5774877,52.671155,10000;400,minor_distribution,ESB Networks,067344Y,way,1436768134,https://www.openstreetmap.org/way/1436768134,0.0,0.0,,"coordinates are (0, 0)",codling 2,
44732,CODLING 2,CODLING 2,220.0,CODLING 2,2,85.5,85.5,False,good name match - check voltage,Windturbine 2 Lodge Farm Substation,-5.0580069,51.7251627,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292561800,https://www.openstreetmap.org/node/12292561800,0.0,0.0,,"coordinates are (0, 0)",codling 2,
44732,CODLING 2,CODLING 2,220.0,CODLING 2,3,85.5,85.5,False,good name match - check voltage,Spencer Pl. Sth No. 2,-6.2354382,53.3484887,10000,distribution,ESB Networks,,node,10120768237,https://www.openstreetmap.org/node/10120768237,0.0,0.0,,"coordinates are (0, 0)",codling 2,
44732,CODLING 2,CODLING 2,220.0,CODLING 2,4,85.5,85.5,False,good name match - check voltage,Drumlough Hill (2) 38 kV Substation,-7.4406621,55.198278,38000,generation,ESB Networks,,way,202169641,https://www.openstreetmap.org/way/202169641,0.0,0.0,,"coordinates are (0, 0)",codling 2,
44732,CODLING 2,CODLING 2,220.0,CODLING 2,5,64.3,64.3,False,possible candidate - manual review,Cong 38 kV Substation,-9.2671575,53.5545007,38000,distribution,ESB Networks,,way,278018421,https://www.openstreetmap.org/way/278018421,0.0,0.0,,"coordinates are (0, 0)",codling 2,
44733,CODLING 3,CODLING 3,220.0,CODLING 3,1,85.5,85.5,False,good name match - check voltage,Dublin Landings BL 3,-6.233624,53.3484911,10000,distribution,ESB Networks,0684271,node,10120757415,https://www.openstreetmap.org/node/10120757415,0.0,0.0,,"coordinates are (0, 0)",codling 3,
44733,CODLING 3,CODLING 3,220.0,CODLING 3,2,85.5,85.5,False,good name match - check voltage,Drumlough Hill (3) 38 kV Substation,-7.4414732,55.1986047,38000,generation,ESB Networks,,way,706299522,https://www.openstreetmap.org/way/706299522,0.0,0.0,,"coordinates are (0, 0)",codling 3,
44733,CODLING 3,CODLING 3,220.0,CODLING 3,3,72.0,72.0,False,possible candidate - manual review,Cong 38 kV Substation,-9.2671575,53.5545007,38000,distribution,ESB Networks,,way,278018421,https://www.openstreetmap.org/way/278018421,0.0,0.0,,"coordinates are (0, 0)",codling 3,
44733,CODLING 3,CODLING 3,220.0,CODLING 3,4,70.0,70.0,False,possible candidate - manual review,Ballincollig 38 kV Substation,-8.6175382,51.8768324,38000;20000;10000,distribution,ESB Networks,,way,517518812,https://www.openstreetmap.org/way/517518812,0.0,0.0,,"coordinates are (0, 0)",codling 3,
44733,CODLING 3,CODLING 3,220.0,CODLING 3,5,63.5,63.5,False,possible candidate - manual review,Dingle 38kV Substation,-10.2578131,52.1480042,38000,distribution,ESB Networks,,way,617703758,https://www.openstreetmap.org/way/617703758,0.0,0.0,,"coordinates are (0, 0)",codling 3,
50019,SOMRST T,SOMRST,110.0,SOMRST,1,75.0,85.0,True,possible candidate - voltage agrees,Somerset 110kV Substation,-8.2305405,53.2666198,110000;38000,transmission,EirGrid,,way,183080497,https://www.openstreetmap.org/way/183080497,0.0,0.0,,"coordinates are (0, 0)",somrst,
50019,SOMRST T,SOMRST,110.0,SOMRST,2,60.0,60.0,False,possible candidate - manual review,Bishopstown 38 kV Substation,-8.543967,51.8870709,38000;10000,distribution,ESB Networks,,way,518586455,https://www.openstreetmap.org/way/518586455,0.0,0.0,,"coordinates are (0, 0)",somrst,
50019,SOMRST T,SOMRST,110.0,SOMRST,3,60.0,60.0,False,possible candidate - manual review,OMNISTONE,-8.485701,51.8492082,10000;400;230,industrial,ESB Networks,281152Z,way,1402611892,https://www.openstreetmap.org/way/1402611892,0.0,0.0,,"coordinates are (0, 0)",somrst,indoor
50019,SOMRST T,SOMRST,110.0,SOMRST,4,60.0,60.0,False,possible candidate - manual review,Lower Scoverston Wind Turbine Substation,-5.0035026,51.7193305,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292559482,https://www.openstreetmap.org/node/12292559482,0.0,0.0,,"coordinates are (0, 0)",somrst,
50019,SOMRST T,SOMRST,110.0,SOMRST,5,60.0,60.0,False,possible candidate - manual review,Skomer Drive Substation,-5.0283827,51.7253484,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292562812,https://www.openstreetmap.org/node/12292562812,0.0,0.0,,"coordinates are (0, 0)",somrst,
50619,STRATF T,STRATF,110.0,STRATF,1,90.0,100.0,True,strong candidate,Stratford 110kV Substation,-6.6498218,52.9940643,110000;38000,transmission,EirGrid,,way,170760036,https://www.openstreetmap.org/way/170760036,0.0,0.0,,"coordinates are (0, 0)",stratf,
50619,STRATF T,STRATF,110.0,STRATF,2,75.0,75.0,False,possible candidate - manual review,Magistrates Court Milford Substation,-5.0377503,51.7151812,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292562464,https://www.openstreetmap.org/node/12292562464,0.0,0.0,,"coordinates are (0, 0)",stratf,
50619,STRATF T,STRATF,110.0,STRATF,3,72.0,82.0,True,possible candidate - voltage agrees,Strabane 110kV Substation,-7.4307015,54.8524826,110000,transmission,NIE Networks,,way,374848631,https://www.openstreetmap.org/way/374848631,0.0,0.0,,"coordinates are (0, 0)",stratf,
50619,STRATF T,STRATF,110.0,STRATF,4,72.0,72.0,False,possible candidate - manual review,Stranrolar 38 kV Substation,-7.7552649,54.8046977,38000,distribution,ESB Networks,,way,706118824,https://www.openstreetmap.org/way/706118824,0.0,0.0,,"coordinates are (0, 0)",stratf,
50619,STRATF T,STRATF,110.0,STRATF,5,72.0,72.0,False,possible candidate - manual review,Strand Road 33 kV Substation,-7.32153,55.0013442,33000,distribution,NIE Networks,,way,1051116347,https://www.openstreetmap.org/way/1051116347,0.0,0.0,,"coordinates are (0, 0)",stratf,
52219,TULBRK T,TULBRK,110.0,TULBRK,1,60.0,60.0,False,possible candidate - manual review,Tursilagh 38 kV Substation,-9.6029683,52.3147503,38000,generation,ESB Networks,,way,210253713,https://www.openstreetmap.org/way/210253713,0.0,0.0,,"coordinates are (0, 0)",tulbrk,
52219,TULBRK T,TULBRK,110.0,TULBRK,2,60.0,70.0,True,possible candidate - voltage agrees,Tullabrack 110kV Substation,-9.4791123,52.6730693,110000;38000,transmission,EirGrid,,way,218901878,https://www.openstreetmap.org/way/218901878,0.0,0.0,,"coordinates are (0, 0)",tulbrk,
52219,TULBRK T,TULBRK,110.0,TULBRK,3,60.0,60.0,False,possible candidate - manual review,Kanturk 38 kV Substation,-8.9045629,52.1545206,38000;10000;20000,distribution,ESB Networks,,way,444546767,https://www.openstreetmap.org/way/444546767,0.0,0.0,,"coordinates are (0, 0)",tulbrk,
52219,TULBRK T,TULBRK,110.0,TULBRK,4,60.0,60.0,False,possible candidate - manual review,Tullylease 38 kV Substation,-9.0313648,52.3262495,38000,generation,ESB Networks,,way,1204709141,https://www.openstreetmap.org/way/1204709141,0.0,0.0,,"coordinates are (0, 0)",tulbrk,
52219,TULBRK T,TULBRK,110.0,TULBRK,5,60.0,70.0,True,possible candidate - voltage agrees,Tullamore 110 kV Substation,-9.4350729,52.5247236,110000,transmission,EirGrid,,way,1460630355,https://www.openstreetmap.org/way/1460630355,0.0,0.0,,"coordinates are (0, 0)",tulbrk,
5251,TAWN_B,TAWN_B,110.0,TAWN_B,1,85.5,85.5,False,good name match - check voltage,Monaghan Street B Newry Substation,-6.3416138,54.1762213,11000,minor_distribution,NIE Networks,,way,1179822633,https://www.openstreetmap.org/way/1179822633,0.0,0.0,,"coordinates are (0, 0)",tawn b,
5251,TAWN_B,TAWN_B,110.0,TAWN_B,2,72.0,82.0,True,possible candidate - voltage agrees,Tawnaghmore 110kV Substation,-9.2178772,54.1918026,110000;38000,transmission,EirGrid,,way,616335906,https://www.openstreetmap.org/way/616335906,0.0,0.0,,"coordinates are (0, 0)",tawn b,
5251,TAWN_B,TAWN_B,110.0,TAWN_B,3,65.5,65.5,False,possible candidate - manual review,Town Hall Milford Haven Substation,-5.0301274,51.7110421,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292562380,https://www.openstreetmap.org/node/12292562380,0.0,0.0,,"coordinates are (0, 0)",tawn b,
5251,TAWN_B,TAWN_B,110.0,TAWN_B,4,62.2,62.2,False,possible candidate - manual review,Enniskillen Town Substation,-7.6310481,54.3478707,33000,distribution,NIE Networks,,way,804747042,https://www.openstreetmap.org/way/804747042,0.0,0.0,,"coordinates are (0, 0)",tawn b,
5251,TAWN_B,TAWN_B,110.0,TAWN_B,5,60.0,60.0,False,possible candidate - manual review,Castletownbere 38 kV Substation,-9.8954981,51.6570588,38000,distribution,ESB Networks,,way,355529295,https://www.openstreetmap.org/way/355529295,0.0,0.0,,"coordinates are (0, 0)",tawn b,
5331,YELLOWMEADOW,YELLOWMEADOW,110.0,YELLOWMEADOW,1,57.3,57.3,False,possible candidate - manual review,Bog Meadows 33 kV Substation,-5.9662654,54.5747358,33000,distribution,NIE Networks,,way,477255058,https://www.openstreetmap.org/way/477255058,0.0,0.0,,"coordinates are (0, 0)",yellowmeadow,
5331,YELLOWMEADOW,YELLOWMEADOW,110.0,YELLOWMEADOW,2,50.0,50.0,False,weak match,Maydown 33kV Substation,-7.2561402,55.0289395,33000,distribution,NIE Networks,,way,1051116349,https://www.openstreetmap.org/way/1051116349,0.0,0.0,,"coordinates are (0, 0)",yellowmeadow,
5331,YELLOWMEADOW,YELLOWMEADOW,110.0,YELLOWMEADOW,3,49.9,49.9,False,weak match,Fairmeadow Close Herbrandston Substation,-5.0857603,51.7289355,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292561307,https://www.openstreetmap.org/node/12292561307,0.0,0.0,,"coordinates are (0, 0)",yellowmeadow,
5331,YELLOWMEADOW,YELLOWMEADOW,110.0,YELLOWMEADOW,4,49.1,59.1,True,weak match,Pelletstown 110kV Substation,-6.3275833,53.3815035,110000;10000,transmission,EirGrid,,way,445358256,https://www.openstreetmap.org/way/445358256,0.0,0.0,,"coordinates are (0, 0)",yellowmeadow,
5331,YELLOWMEADOW,YELLOWMEADOW,110.0,YELLOWMEADOW,5,47.4,47.4,False,weak match,Kilmeaden 38 kV Substation,-7.2462957,52.2310774,38000;10000,distribution,ESB Networks,,way,692337253,https://www.openstreetmap.org/way/692337253,0.0,0.0,,"coordinates are (0, 0)",yellowmeadow,
66122,ORIEL LANDIN,ORIEL LANDIN,220.0,ORIEL LANDIN,1,85.5,85.5,False,good name match - check voltage,Oriel Y Parc Ev Station Substation,-5.2586082,51.8802375,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12245035199,https://www.openstreetmap.org/node/12245035199,0.0,0.0,,"coordinates are (0, 0)",oriel landin,
66122,ORIEL LANDIN,ORIEL LANDIN,220.0,ORIEL LANDIN,2,60.0,60.0,False,possible candidate - manual review,MAIN SUB,-8.5767368,52.6803697,10000,minor_distribution,,MVN-1,way,1423994120,https://www.openstreetmap.org/way/1423994120,0.0,0.0,,"coordinates are (0, 0)",oriel landin,
66122,ORIEL LANDIN,ORIEL LANDIN,220.0,ORIEL LANDIN,3,60.0,60.0,False,possible candidate - manual review,Second Turbine Lawrence Landfill Site Substation,-5.0023279,51.7748717,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292560217,https://www.openstreetmap.org/node/12292560217,0.0,0.0,,"coordinates are (0, 0)",oriel landin,
66122,ORIEL LANDIN,ORIEL LANDIN,220.0,ORIEL LANDIN,4,60.0,60.0,False,possible candidate - manual review,Horse And Jockey Steynton Substation,-5.0174621,51.7296226,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292562570,https://www.openstreetmap.org/node/12292562570,0.0,0.0,,"coordinates are (0, 0)",oriel landin,
66122,ORIEL LANDIN,ORIEL LANDIN,220.0,ORIEL LANDIN,5,60.0,60.0,False,possible candidate - manual review,Dublin Landings BL 3,-6.233624,53.3484911,10000,distribution,ESB Networks,0684271,node,10120757415,https://www.openstreetmap.org/node/10120757415,0.0,0.0,,"coordinates are (0, 0)",oriel landin,
66123,ORIEL OFFSHO,ORIEL OFFSHO,220.0,ORIEL OFFSHO,1,85.5,85.5,False,good name match - check voltage,Oriel Y Parc Ev Station Substation,-5.2586082,51.8802375,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12245035199,https://www.openstreetmap.org/node/12245035199,0.0,0.0,,"coordinates are (0, 0)",oriel offsho,
66123,ORIEL OFFSHO,ORIEL OFFSHO,220.0,ORIEL OFFSHO,2,52.5,52.5,False,weak match,Brookfield Close Keeston Substation,-5.0482697,51.8319786,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292554831,https://www.openstreetmap.org/node/12292554831,0.0,0.0,,"coordinates are (0, 0)",oriel offsho,
66123,ORIEL OFFSHO,ORIEL OFFSHO,220.0,ORIEL OFFSHO,3,52.5,52.5,False,weak match,North Foreshore 33 kV Substation,-5.8968997,54.6257619,33000,distribution,NIE Networks,,way,223679287,https://www.openstreetmap.org/way/223679287,0.0,0.0,,"coordinates are (0, 0)",oriel offsho,
66123,ORIEL OFFSHO,ORIEL OFFSHO,220.0,ORIEL OFFSHO,4,51.3,51.3,False,weak match,UL-NIHE,-8.5701707,52.673555,10000,minor_distribution,ESB Networks,067257,way,1436546065,https://www.openstreetmap.org/way/1436546065,0.0,0.0,,"coordinates are (0, 0)",oriel offsho,indoor
66123,ORIEL OFFSHO,ORIEL OFFSHO,220.0,ORIEL OFFSHO,5,51.3,51.3,False,weak match,IRISH WORLD ACADEMY OF MUSIC & DANCE BUILDING,-8.568948,52.6781288,10000;415,industrial,ESB Networks,MVN-4,way,1444677620,https://www.openstreetmap.org/way/1444677620,0.0,0.0,,"coordinates are (0, 0)",oriel offsho,indoor
70111,AIRP,AIRP,110.0,AIRP,1,90.0,90.0,False,good name match - check voltage,Airport Road 33 kV Substation,-5.8984552,54.6038767,33000,distribution,NIE Networks,,way,477221983,https://www.openstreetmap.org/way/477221983,0.0,0.0,,"coordinates are (0, 0)",airp,
70111,AIRP,AIRP,110.0,AIRP,2,77.1,87.1,True,possible candidate - voltage agrees,Airton 110kV Substation,-6.3674201,53.2968693,110000;20000,transmission,EirGrid,,way,697470447,https://www.openstreetmap.org/way/697470447,0.0,0.0,,"coordinates are (0, 0)",airp,
70111,AIRP,AIRP,110.0,AIRP,3,73.3,73.3,False,possible candidate - manual review,SSE Airtricity,-5.9346938,54.5940591,,,SSE plc,,node,13198377623,https://www.openstreetmap.org/node/13198377623,0.0,0.0,,"coordinates are (0, 0)",airp,
70111,AIRP,AIRP,110.0,AIRP,4,67.5,67.5,False,possible candidate - manual review,WESTERN CAR PK KIOSK,-8.5785713,52.6743876,10000,,ESB Networks,067290 Z,node,13082650790,https://www.openstreetmap.org/node/13082650790,0.0,0.0,,"coordinates are (0, 0)",airp,
70111,AIRP,AIRP,110.0,AIRP,5,67.5,67.5,False,possible candidate - manual review,Fairhill 38 kV Substation,-8.4787144,51.9055019,38000;10000,distribution,ESB Networks,,way,501585547,https://www.openstreetmap.org/way/501585547,0.0,0.0,,"coordinates are (0, 0)",airp,
70112,AIRP1B,AIRP1,110.0,AIRP1,1,80.0,80.0,False,possible candidate - manual review,Airport Road 33 kV Substation,-5.8984552,54.6038767,33000,distribution,NIE Networks,,way,477221983,https://www.openstreetmap.org/way/477221983,0.0,0.0,,"coordinates are (0, 0)",airp1,
70112,AIRP1B,AIRP1,110.0,AIRP1,2,67.5,77.5,True,possible candidate - voltage agrees,Airton 110kV Substation,-6.3674201,53.2968693,110000;20000,transmission,EirGrid,,way,697470447,https://www.openstreetmap.org/way/697470447,0.0,0.0,,"coordinates are (0, 0)",airp1,
70112,AIRP1B,AIRP1,110.0,AIRP1,3,64.1,64.1,False,possible candidate - manual review,SSE Airtricity,-5.9346938,54.5940591,,,SSE plc,,node,13198377623,https://www.openstreetmap.org/node/13198377623,0.0,0.0,,"coordinates are (0, 0)",airp1,
70112,AIRP1B,AIRP1,110.0,AIRP1,4,60.0,60.0,False,possible candidate - manual review,Fairhill 38 kV Substation,-8.4787144,51.9055019,38000;10000,distribution,ESB Networks,,way,501585547,https://www.openstreetmap.org/way/501585547,0.0,0.0,,"coordinates are (0, 0)",airp1,
70112,AIRP1B,AIRP1,110.0,AIRP1,5,60.0,60.0,False,possible candidate - manual review,Fairmeadow Close Herbrandston Substation,-5.0857603,51.7289355,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292561307,https://www.openstreetmap.org/node/12292561307,0.0,0.0,,"coordinates are (0, 0)",airp1,
72021,TBESS,TBESS,110.0,TBESS,1,80.0,80.0,False,possible candidate - manual review,Bessbrook South 33kV Substation,-6.3927936,54.1853003,33000,distribution,NIE Networks,,way,1041691207,https://www.openstreetmap.org/way/1041691207,0.0,0.0,,"coordinates are (0, 0)",tbess,
72021,TBESS,TBESS,110.0,TBESS,2,80.0,80.0,False,possible candidate - manual review,Bessbrook North 33kV Substation,-6.3669763,54.206016,33000,distribution,NIE Networks,,way,1041691208,https://www.openstreetmap.org/way/1041691208,0.0,0.0,,"coordinates are (0, 0)",tbess,
72021,TBESS,TBESS,110.0,TBESS,3,80.0,80.0,False,possible candidate - manual review,Bessy Bell 33kV Substation,-7.3801794,54.6814882,33000,generation,NIE Networks,,way,1056860460,https://www.openstreetmap.org/way/1056860460,0.0,0.0,,"coordinates are (0, 0)",tbess,
72021,TBESS,TBESS,110.0,TBESS,4,72.0,72.0,False,possible candidate - manual review,Blessington 38kV Substation,-6.5254914,53.184332,38000;20000;10000,distribution,ESB Networks,,way,255719033,https://www.openstreetmap.org/way/255719033,0.0,0.0,,"coordinates are (0, 0)",tbess,
72021,TBESS,TBESS,110.0,TBESS,5,72.0,82.0,True,possible candidate - voltage agrees,Kells BESS 110 kV Substation,-6.1653631,54.8036875,110000,generation,NIE Networks,,way,1132372558,https://www.openstreetmap.org/way/1132372558,0.0,0.0,,"coordinates are (0, 0)",tbess,
76513,DONE1D,DONE1D,110.0,DONE1D,1,72.0,72.0,False,possible candidate - manual review,Donegal 38 kV Substation,-8.0900911,54.657756,38000,distribution,ESB Networks,,way,627428621,https://www.openstreetmap.org/way/627428621,0.0,0.0,,"coordinates are (0, 0)",done1d,
76513,DONE1D,DONE1D,110.0,DONE1D,2,72.0,82.0,True,possible candidate - voltage agrees,Donegall 110kV Substation,-5.9540897,54.5909011,110000,transmission,NIE Networks,,way,429456205,https://www.openstreetmap.org/way/429456205,0.0,0.0,,"coordinates are (0, 0)",done1d,
76513,DONE1D,DONE1D,110.0,DONE1D,3,60.0,70.0,True,possible candidate - voltage agrees,Bandon 110kV Substation,-8.733195,51.7739278,110000;38000;10000,transmission,EirGrid,,way,186166560,https://www.openstreetmap.org/way/186166560,0.0,0.0,,"coordinates are (0, 0)",done1d,
76513,DONE1D,DONE1D,110.0,DONE1D,4,60.0,60.0,False,possible candidate - manual review,Caherdowney Substation,-9.1181732,52.0025259,20000,generation,ESB Networks,,way,438945351,https://www.openstreetmap.org/way/438945351,0.0,0.0,,"coordinates are (0, 0)",done1d,
76513,DONE1D,DONE1D,110.0,DONE1D,5,60.0,60.0,False,possible candidate - manual review,OMNISTONE,-8.485701,51.8492082,10000;400;230,industrial,ESB Networks,281152Z,way,1402611892,https://www.openstreetmap.org/way/1402611892,0.0,0.0,,"coordinates are (0, 0)",done1d,indoor
77010,DRUM1-,DRUM1,110.0,DRUM1,1,80.0,90.0,True,possible candidate - voltage agrees,Drumline 110kV Substation,-8.8613742,52.7239924,110000;38000;20000,transmission,EirGrid,,way,207628559,https://www.openstreetmap.org/way/207628559,0.0,0.0,,"coordinates are (0, 0)",drum1,
77010,DRUM1-,DRUM1,110.0,DRUM1,2,80.0,80.0,False,possible candidate - manual review,Drumquin 38 kV Substation,-9.0368063,52.7595617,38000;10000;20000,distribution,ESB Networks,,way,693810473,https://www.openstreetmap.org/way/693810473,0.0,0.0,,"coordinates are (0, 0)",drum1,
77010,DRUM1-,DRUM1,110.0,DRUM1,3,80.0,80.0,False,possible candidate - manual review,Drumcondra 38kV Substation,-6.2604578,53.3629115,38000,distribution,ESB Networks,,way,503253219,https://www.openstreetmap.org/way/503253219,0.0,0.0,,"coordinates are (0, 0)",drum1,
77010,DRUM1-,DRUM1,110.0,DRUM1,4,80.0,80.0,False,possible candidate - manual review,Drumquin 38 kV Substation,-8.1918137,54.1449222,38000,generation,ESB Networks,,way,1112181268,https://www.openstreetmap.org/way/1112181268,0.0,0.0,,"coordinates are (0, 0)",drum1,
77010,DRUM1-,DRUM1,110.0,DRUM1,5,80.0,90.0,True,possible candidate - voltage agrees,Drumkeen 110kV Substation,-7.7722302,54.8631648,110000,transmission,EirGrid,,way,183549487,https://www.openstreetmap.org/way/183549487,0.0,0.0,,"coordinates are (0, 0)",drum1,
77211,CURR_WF,CURR_WF,110.0,CURR_WF,1,65.5,65.5,False,possible candidate - manual review,Currabwee 38 kV Substation,-9.1123036,51.6742776,38000,generation,ESB Networks,,way,515060750,https://www.openstreetmap.org/way/515060750,0.0,0.0,,"coordinates are (0, 0)",curr wf,
77211,CURR_WF,CURR_WF,110.0,CURR_WF,2,65.5,65.5,False,possible candidate - manual review,Curraleigh 38kV Substation,-8.6704366,51.906688,38000;20000,distribution,ESB Networks,,way,524530782,https://www.openstreetmap.org/way/524530782,0.0,0.0,,"coordinates are (0, 0)",curr wf,
77211,CURR_WF,CURR_WF,110.0,CURR_WF,3,65.5,65.5,False,possible candidate - manual review,Curraglass 38 kV Substation,-8.0715506,52.0937395,38000,distribution,ESB Networks,,way,525071024,https://www.openstreetmap.org/way/525071024,0.0,0.0,,"coordinates are (0, 0)",curr wf,
77211,CURR_WF,CURR_WF,110.0,CURR_WF,4,65.5,65.5,False,possible candidate - manual review,Curragh Substation,-9.1210743,52.0055131,,generation,SSE Renewables,,way,706297529,https://www.openstreetmap.org/way/706297529,0.0,0.0,,"coordinates are (0, 0)",curr wf,
77211,CURR_WF,CURR_WF,110.0,CURR_WF,5,65.5,65.5,False,possible candidate - manual review,Curraghmartin 10 kV Substation,-7.1912276,52.2793157,10000,generation,ESB Networks,,way,1126946055,https://www.openstreetmap.org/way/1126946055,0.0,0.0,,"coordinates are (0, 0)",curr wf,
80511,GLEN1A,GLEN1,110.0,GLEN1,1,80.0,90.0,True,possible candidate - voltage agrees,Glenlara 110kV Substation,-9.023808,52.2053487,110000;38000,transmission,EirGrid,,way,374587161,https://www.openstreetmap.org/way/374587161,0.0,0.0,,"coordinates are (0, 0)",glen1,
80511,GLEN1A,GLEN1,110.0,GLEN1,2,80.0,80.0,False,possible candidate - manual review,Glengarriff 38kV Substation,-9.5209756,51.758241,38000,distribution,ESB Networks,,way,438354935,https://www.openstreetmap.org/way/438354935,0.0,0.0,,"coordinates are (0, 0)",glen1,
80511,GLEN1A,GLEN1,110.0,GLEN1,3,80.0,80.0,False,possible candidate - manual review,Glenough 38 kV Substation,-8.0513484,52.6392997,38000,generation,ESB Networks,,way,443604746,https://www.openstreetmap.org/way/443604746,0.0,0.0,,"coordinates are (0, 0)",glen1,
80511,GLEN1A,GLEN1,110.0,GLEN1,4,80.0,80.0,False,possible candidate - manual review,Glenduff 38-kV substation,-9.0421807,52.3403634,38000,generation,ESB Networks,,way,1204709143,https://www.openstreetmap.org/way/1204709143,0.0,0.0,,"coordinates are (0, 0)",glen1,
80511,GLEN1A,GLEN1,110.0,GLEN1,5,80.0,80.0,False,possible candidate - manual review,Glenmore 38 kV Substation,-9.1520157,52.3855216,38000,generation,ESB Networks,,way,1213167798,https://www.openstreetmap.org/way/1213167798,0.0,0.0,,"coordinates are (0, 0)",glen1,
80512,GLEN1B,GLEN1,110.0,GLEN1,1,80.0,90.0,True,possible candidate - voltage agrees,Glenlara 110kV Substation,-9.023808,52.2053487,110000;38000,transmission,EirGrid,,way,374587161,https://www.openstreetmap.org/way/374587161,0.0,0.0,,"coordinates are (0, 0)",glen1,
80512,GLEN1B,GLEN1,110.0,GLEN1,2,80.0,80.0,False,possible candidate - manual review,Glengarriff 38kV Substation,-9.5209756,51.758241,38000,distribution,ESB Networks,,way,438354935,https://www.openstreetmap.org/way/438354935,0.0,0.0,,"coordinates are (0, 0)",glen1,
80512,GLEN1B,GLEN1,110.0,GLEN1,3,80.0,80.0,False,possible candidate - manual review,Glenough 38 kV Substation,-8.0513484,52.6392997,38000,generation,ESB Networks,,way,443604746,https://www.openstreetmap.org/way/443604746,0.0,0.0,,"coordinates are (0, 0)",glen1,
80512,GLEN1B,GLEN1,110.0,GLEN1,4,80.0,80.0,False,possible candidate - manual review,Glenduff 38-kV substation,-9.0421807,52.3403634,38000,generation,ESB Networks,,way,1204709143,https://www.openstreetmap.org/way/1204709143,0.0,0.0,,"coordinates are (0, 0)",glen1,
80512,GLEN1B,GLEN1,110.0,GLEN1,5,80.0,80.0,False,possible candidate - manual review,Glenmore 38 kV Substation,-9.1520157,52.3855216,38000,generation,ESB Networks,,way,1213167798,https://www.openstreetmap.org/way/1213167798,0.0,0.0,,"coordinates are (0, 0)",glen1,
81512,KELL_WIND2,KELL_WIND2,110.0,KELL_WIND2,1,64.1,64.1,False,possible candidate - manual review,Lower Scoverston Wind Turbine Substation,-5.0035026,51.7193305,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292559482,https://www.openstreetmap.org/node/12292559482,0.0,0.0,,"coordinates are (0, 0)",kell wind2,
81512,KELL_WIND2,KELL_WIND2,110.0,KELL_WIND2,2,64.1,64.1,False,possible candidate - manual review,Scoveston Stern Wind Turbine Scoveston P Substation,-5.0001352,51.7216252,11000;400,minor_distribution,National Grid Electricity Distribution Plc,,node,12292559491,https://www.openstreetmap.org/node/12292559491,0.0,0.0,,"coordinates are (0, 0)",kell wind2,
