name,psse_name,station,v_nom,x,y,geocode_method,reason,osm_found,osm_lon,osm_lat,osm_display_name,osm_type,osm_category,osm_id,osm_url,review_status
star:3522-35231-35238-3,star of 3522-35231-35238-3,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3522-35232-35237-2,star of 3522-35232-35237-2,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3554-3550-35542-2,star of 3554-3550-35542-2,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3554-3551-35541-1,star of 3554-3551-35541-1,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3642-3641-36421-1,star of 3642-3641-36421-1,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3842-3851-38423-3,star of 3842-3851-38423-3,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3842-3851-38424-4,star of 3842-3851-38424-4,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3852-3841-38421-1,star of 3852-3841-38421-1,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3852-3841-38422-2,star of 3852-3841-38422-2,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3934-3942-39402-1,star of 3934-3942-39402-1,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3940-3941-39423-1,star of 3940-3941-39423-1,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:3954-3942-39421-2,star of 3954-3942-39421-2,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4384-4382-43821-1,star of 4384-4382-43821-1,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4472-4461-44623-3,star of 4472-4461-44623-3,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4472-4471-44624-4,star of 4472-4471-44624-4,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4664-4662-46621-1,star of 4664-4662-46621-1,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4664-4662-46622-2,star of 4664-4662-46622-2,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4722-4721-47221-1,star of 4722-4721-47221-1,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4722-47210-47222-2,star of 4722-47210-47222-2,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4942-4941-49422-2,star of 4942-4941-49422-2,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:4943-4941-49421-1,star of 4943-4941-49421-1,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:5042-5041-50421-1,star of 5042-5041-50421-1,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:5142-51410-51422-2,star of 5142-51410-51422-2,STAR,220.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:5464-5462-54621-1,star of 5464-5462-54621-1,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:5464-5462-54624-4,star of 5464-5462-54624-4,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:5464-54622-54623-2,star of 5464-54622-54623-2,STAR,380.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:70510-70520-70561-1,star of 70510-70520-70561-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:70510-70520-70562-1,star of 70510-70520-70562-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:74511-74520-74562-1,star of 74511-74520-74562-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:74511-74520-74564-1,star of 74511-74520-74564-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:74512-74520-74563-1,star of 74512-74520-74563-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:75510-75520-75561-1,star of 75510-75520-75561-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:75511-75520-75562-1,star of 75511-75520-75562-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:81010-81020-81061-1,star of 81010-81020-81061-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:81010-81020-81062-1,star of 81010-81020-81062-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:81011-81020-81063-1,star of 81011-81020-81063-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:81510-81520-81561-1,star of 81510-81520-81561-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:81510-81520-81562-1,star of 81510-81520-81562-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:90011-90020-90061-1,star of 90011-90020-90061-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:90011-90020-90062-1,star of 90011-90020-90062-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:90012-90020-90063-1,star of 90012-90020-90063-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:90310-90320-90361-1,star of 90310-90320-90361-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:90310-90320-90362-1,star of 90310-90320-90362-1,STAR,110.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:90420-90440-90461-1,star of 90420-90440-90461-1,STAR,275.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:90420-90440-90462-1,star of 90420-90440-90462-1,STAR,275.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
star:90420-90440-90463-1,star of 90420-90440-90463-1,STAR,275.0,0.0,0.0,,"coordinates are (0, 0)",True,-5.8892945,54.63263,"Star, West Bank Road, Belfast Harbour, Lowwood, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT3 9JL, United Kingdom",fuel,amenity,2335173351.0,https://www.openstreetmap.org/node/2335173351,candidate
