run,demand_mw,renewable_potential_mw,pre_network_dispatch_down_mw,network_group_dispatch_down_mw,security_backstop_dispatch_down_mw,security_thermal_redispatch_mw,total_network_dispatch_down_mw,total_dispatch_down_mw,renewable_accepted_mw,first_group,activation_sequence,represented_security_pass,all_line_n1_pass,worst_base_loading_pct,worst_n1_loading_pct,worst_n1_monitored_line,worst_n1_outage,planned_outage,estimated_line_losses_mw,calibration_residual_mw,calibrated_total_dispatch_down_mw,calibrated_renewable_accepted_mw,physical_dispatch_down_pct_of_case,calibrated_dispatch_down_pct_of_case
9320,1081.4532085226044,208.00081289128374,0.0,0.0,0.0,0.0,0.0,0.0,208.00081289128374,,None,True,True,66.15550197761671,66.15550197762428,73012-76512-2,70520-86220-1,Intact,8.807847115119698,34.035763337998326,34.035763337998326,173.9650495532854,0.0,16.363283808793515
9321,1100.4741111464693,784.4467253262588,0.0,26.014285433379285,0.0,0.0,26.014285433379285,26.014285433379285,758.4324398928795,3.0,G3,True,True,96.36378361221972,99.99998687725662,76810-87510-1,76810-87510-2,Intact,24.637627319864844,242.1706747308893,268.18496016426855,516.2617651619903,3.316259038822515,34.18778503444295
9322,1145.797372489874,646.8563968599057,0.0,0.0,0.0,0.0,0.0,0.0,646.8563968599057,,None,True,True,83.10749047631576,94.27267018542605,74011-74511-1,70510-78511-1,Intact,20.073212259635625,170.58993762888994,170.58993762888994,476.2664592310157,0.0,26.372149747146402
9323,1321.3431246078794,413.40276153740643,0.0,0.0,0.0,0.0,0.0,0.0,413.40276153740643,,None,True,True,75.63675695562203,85.92732278599736,74011-74511-1,70510-78511-1,Intact,13.760882498990158,80.72831971453286,80.72831971453286,332.6744418228736,0.0,19.527764985001973
9324,1344.8591987603907,491.1312668727549,0.0,0.0,0.0,0.0,0.0,0.0,491.1312668727549,,None,True,False,120.48114501645041,120.4811450164508,86512-90012-2,75510-75511-1,Intact,15.86585058702678,101.2661574728562,101.2661574728562,389.8651093998987,0.0,20.618959594582847
9325,1317.1402841675051,248.18003746755562,0.0,0.0,0.0,0.0,0.0,0.0,248.18003746755562,,None,True,False,87.64071305385202,126.12456014469329,74011-74511-1,70510-78511-1,Intact,13.652716676835956,38.50602113507125,38.50602113507125,209.67401633248437,0.0,15.515357934501527
9326,1066.0363940886139,278.26575366753826,0.0,0.0,0.0,0.0,0.0,0.0,278.26575366753826,,None,True,True,69.9907003371172,90.5517514094737,74011-74511-1,70510-78511-1,Intact,7.25338009888692,51.29541761420483,51.29541761420483,226.97033605333343,0.0,18.433967147639272
9327,1491.9484618474662,266.5207777912504,0.0,0.0,0.0,0.0,0.0,0.0,266.5207777912504,,None,True,True,95.0871875922088,95.08718759221777,73012-76512-2,70520-86220-1,Intact,12.98960421689156,35.905503954865246,35.905503954865246,230.61527383638514,0.0,13.471934253091462
9328,1067.3454050426192,258.13346182771306,0.0,0.0,0.0,0.0,0.0,0.0,258.13346182771306,,None,True,True,76.6242976705881,92.40607931477967,74011-74511-1,70510-78511-1,Intact,7.573631271302835,56.97669996432373,56.97669996432373,201.15676186338933,0.0,22.072574226100098
9329,1060.1585559901116,459.7994493819296,0.0,0.0,0.0,0.0,0.0,0.0,459.7994493819296,,None,True,False,144.69353544718038,144.69353544718524,73012-76512-2,70520-86220-1,Intact,9.19912813136294,108.81191424465548,108.81191424465548,350.9875351372741,0.0,23.665081459084465
9330,1367.0676151729474,443.44320931456025,0.0,0.0,0.0,0.0,0.0,0.0,443.44320931456025,,None,True,True,76.74954123195698,83.19920487074263,74011-74511-1,70510-78511-1,Intact,14.110682062124658,80.35462941366345,80.35462941366345,363.0885799008968,0.0,18.120613356075363
9331,1336.7047858820215,746.288953978471,0.0,0.0,0.0,0.0,0.0,0.0,746.288953978471,,None,True,True,75.15493803430104,93.08362637234386,76810-87510-1,76810-87510-2,Intact,23.84243555964494,200.73274816050295,200.73274816050295,545.556205817968,0.0,26.897456687573285
9332,1048.145101254399,853.1371112695037,234.33667648459743,0.0,0.0,0.0,0.0,234.33667648459743,618.8004347849063,,None,True,True,68.69918622695891,96.47287485164374,76810-87510-1,76810-87510-2,Intact,19.862493056783844,302.7144324201441,537.0511089047416,316.0860023647622,27.46764539827539,62.950152069412034
9333,1356.3390594124974,947.1501901919364,22.861781056436257,88.03072908422853,0.0,0.0,88.03072908422853,110.89251014066478,836.2576800512718,3.0,G3 → G5,True,True,94.31005475674085,99.99999484252528,81510-87900-1,75010-87900-1,Intact,24.496001758564674,272.70610170029494,383.59861184095973,563.5515783509767,11.708017512850082,40.500294020236105
9334,1227.0508498235338,262.0269865684136,0.0,0.0,0.0,0.0,0.0,0.0,262.0269865684136,,None,True,True,93.03221752991405,93.03221752991404,72512-74512-2,75510-81810-1,75510-81810-1,10.442975211605171,76.24984773221156,76.24984773221156,185.77713883620203,0.0,29.09999795471571
9335,1283.8144744732901,311.1585671733552,0.0,0.0,0.0,0.0,0.0,0.0,311.1585671733552,,None,True,True,80.8166375226608,80.81663752266141,90011-90511-1,70520-86220-1,Intact,13.530906736084454,54.41938372137845,54.41938372137845,256.73918345197677,0.0,17.489276999742668
9336,1218.6463404662172,564.9920552235543,0.0,0.0,0.0,0.0,0.0,0.0,564.9920552235543,,None,True,False,67.7981394706284,132.61107036202517,74011-74511-1,70510-78511-1,Intact,18.26936129936428,138.79886873119293,138.79886873119293,426.1931864923614,0.0,24.566516900184272
9337,1143.257920873796,795.1534972536015,0.0,26.193349846277574,0.0,0.0,26.193349846277574,26.193349846277574,768.9601474073239,3.0,G3,True,True,80.20083600048537,99.9999867872746,76810-87510-1,76810-87510-2,Intact,25.894936825656995,258.42879808242435,284.6221479287019,510.53134932489957,3.2941249628841947,35.79461687734063
9338,1034.5107130164615,836.9366654681166,173.37049673199158,13.772352070308994,0.0,0.0,13.772352070308994,187.14284880230056,649.793816665816,1.0,G1,True,False,107.91247691255539,107.9124769125554,90011-90511-1,81010-84011-1,Intact,22.72972750535489,327.0624830240941,514.2053318263946,322.731333641722,22.360455279806335,61.43897776766519
9339,1013.1062357311164,308.2297163789392,0.0,0.0,0.0,0.0,0.0,0.0,308.2297163789392,,None,True,True,65.1367419863314,90.56067780006694,74011-74511-1,70510-78511-1,Intact,5.553592070296665,61.20525158275883,61.20525158275883,247.02446479618038,0.0,19.85702491693331
9340,1196.6118700486231,229.46228958817,0.0,0.0,0.0,0.0,0.0,0.0,229.46228958817,,None,True,False,57.57937987544386,104.52808632677102,74011-74511-1,70510-78511-1,Intact,9.725677771843728,37.22859539388496,37.22859539388496,192.23369419428502,0.0,16.22427609377619
9341,1159.1905329153972,318.330024227455,0.0,0.0,0.0,0.0,0.0,0.0,318.330024227455,,None,True,True,83.63247897369618,83.63247897370125,73012-76512-2,70520-86220-1,Intact,8.507817332874925,59.402772344600855,59.402772344600855,258.92725188285414,0.0,18.660750737780248
9342,1312.8824282571863,731.452951869922,0.0,0.0,0.0,0.0,0.0,0.0,731.452951869922,,None,True,True,96.59124634354475,96.59124634356606,72010-83012-2,90011-90012-1,Intact,24.969404504769173,198.75541825076235,198.75541825076235,532.6975336191597,0.0,27.172686601736213
9343,1148.4793979177355,161.54992492616486,0.0,0.0,0.0,0.0,0.0,0.0,161.54992492616486,,None,True,True,97.6606741558763,97.66067415587732,86512-90012-2,75510-75511-1,Intact,12.39265868233429,23.161303058484823,23.161303058484823,138.38862186768003,0.0,14.33693210880198
9344,1535.452138393799,843.7954127301601,2.4060409788389734,0.0,0.0,0.0,0.0,2.4060409788389734,841.3893717513212,,None,True,False,164.3289138253149,164.32891382540703,74511-82511-1,81010-81011-1,Intact,33.05464070614719,219.39930595545366,221.80534693429263,621.9900657958675,0.285145065088,26.286626306325324
9345,1050.4791701940792,738.4516633329442,0.0,46.86596694082486,0.0,0.0,46.86596694082486,46.86596694082486,691.5856963921194,1.0,G1 → G3,True,True,67.28483301808575,99.99998936212808,75510-83510-1,81510-87900-1,Intact,23.54283554597538,228.31352960420335,275.1794965450282,463.27216678791603,6.346517892491292,37.264388477781594
9346,1302.0035395979319,593.7592377718231,0.0,0.0,0.0,0.0,0.0,0.0,593.7592377718231,,None,True,False,72.65765685227979,121.57082949132814,74011-74511-1,70510-78511-1,Intact,18.470975844627908,132.93938841155554,132.93938841155554,460.81984936026754,0.0,22.38944338961899
9347,1225.411269872565,824.8072121574415,0.0,31.62306989188988,0.0,0.0,31.62306989188988,31.62306989188988,793.1841422655515,2.0,G2 → G3,True,True,74.68211551056405,99.99998980710578,76810-87510-1,76810-87510-2,Intact,26.107056941826524,238.88955182772332,270.5126217196132,554.2945904378283,3.8339953174237738,32.797072786504316
9348,1123.7200234114166,716.6836575920171,0.0,0.0,0.0,0.0,0.0,0.0,716.6836575920171,,None,True,False,133.65368837803132,133.65368837803132,86512-90012-2,90210-90310-1,Intact,30.064432121997818,220.41171330337977,220.41171330337977,496.2719442886373,0.0,30.75439365311333
9349,1462.1455431189697,458.0159848378353,0.0,0.0,0.0,0.0,0.0,0.0,458.0159848378353,,None,True,False,99.87532768780488,129.81716128921795,74011-74511-1,70510-78511-1,Intact,17.16249445415239,78.71198259598518,78.71198259598518,379.30400224185007,0.0,17.185422605687847
9350,1276.8281114605563,679.7241115437652,0.0,33.85090034379966,0.0,0.0,33.85090034379966,33.85090034379966,645.8732111999656,3.0,G3,True,False,102.76762212574191,114.06746926690671,74011-74511-1,70510-78511-1,Intact,25.517134251128855,167.24832562722787,201.09922597102752,478.62488557273764,4.980094095370355,29.58541893038017
9351,1300.6675198471123,118.59960472207683,0.0,0.0,0.0,0.0,0.0,0.0,118.59960472207683,,None,True,False,127.8182481310994,127.8182481311006,90011-90511-1,70520-86220-1,Intact,11.186379143951989,14.163255620234477,14.163255620234477,104.43634910184235,0.0,11.942076580629653
9352,958.1612774068786,757.4672894377421,0.0,54.7390534620519,0.0,0.0,54.7390534620519,54.7390534620519,702.72823597569,1.0,G1 → G3,True,True,72.10528174941383,99.9999919547887,75510-83510-1,81510-87900-1,Intact,23.855917903388246,257.55813969055623,312.29719315260814,445.170096285134,7.226589745239556,41.22913259850761
9353,1186.6141551487785,341.1347127328971,0.0,0.0,0.0,0.0,0.0,0.0,341.1347127328971,,None,True,False,79.70964048987237,123.90653078313865,74011-74511-1,70510-78511-1,Intact,14.81402489503617,62.260427994415814,62.260427994415814,278.8742847384813,0.0,18.250979941512053
9354,1391.9331795646303,457.11669867161197,0.0,0.0,0.0,0.0,0.0,0.0,457.11669867161197,,None,True,True,86.18267444841558,98.87528576810475,74011-74511-1,70510-78511-1,Intact,19.770272268287655,86.31637336382423,86.31637336382423,370.8003253077877,0.0,18.8827871776859
9355,1026.3232574120036,368.31084895968667,0.0,0.0,0.0,0.0,0.0,0.0,368.31084895968667,,None,True,True,60.00666131638153,60.0066613163972,73012-76512-2,70520-86220-1,Intact,8.291234839952025,78.52201250011348,78.52201250011348,289.7888364595732,0.0,21.319494856560166
9356,1511.0434266447614,517.9206163359393,0.0,0.0,0.0,0.0,0.0,0.0,517.9206163359393,,None,True,False,112.67762835502862,112.67762835502901,86512-90012-2,75510-75511-1,Intact,19.43367004981718,91.68894442803966,91.68894442803966,426.23167190789957,0.0,17.70328145589157
9357,1277.9196285016585,692.6917547089683,0.0,0.0,0.0,0.0,0.0,0.0,692.6917547089683,,None,True,False,77.66443802179845,105.97006836347627,74011-74511-1,70510-78511-1,Intact,17.945561028622443,183.74223567952131,183.74223567952131,508.94951902944706,0.0,26.525829769219627
9358,1093.7862920466837,382.6029019871269,0.0,0.0,0.0,0.0,0.0,0.0,382.6029019871269,,None,True,True,58.15486738858091,73.86836730834084,74011-74511-1,70510-78511-1,Intact,9.780850055336131,79.79092315059967,79.79092315059967,302.81197883652726,0.0,20.854761617381644
9359,1393.14045504078,322.16003644690653,0.0,0.0,0.0,0.0,0.0,0.0,322.16003644690653,,None,True,False,73.17621718234828,127.56275963698911,74011-74511-1,70510-78511-1,Intact,12.498912026403513,49.323783706680054,49.323783706680054,272.8362527402265,0.0,15.310335897236229
9360,1324.2324365291133,739.6482133245063,0.0,0.0,0.0,0.0,0.0,0.0,739.6482133245063,,None,True,False,76.08034272028347,116.14267484085732,74011-74511-1,70510-78511-1,Intact,25.85968690196782,205.96998685311337,205.96998685311337,533.6782264713929,0.0,27.847020129655615
9361,1358.6683744645572,231.16808951775278,0.0,0.0,0.0,0.0,0.0,0.0,231.16808951775278,,None,True,False,77.98830446879408,120.51081147502698,74011-74511-1,70510-78511-1,Intact,14.336210995849626,38.2365166106985,38.2365166106985,192.93157290705426,0.0,16.540568679035648
9362,1544.220037930134,584.1776414160117,0.0,0.0,0.0,0.0,0.0,0.0,584.1776414160117,,None,True,False,109.51490760634712,134.20366373486914,74011-74511-1,70510-78511-1,Intact,21.847854024300574,124.00175286360005,124.00175286360005,460.1758885524117,0.0,21.226720105724553
9363,1135.9521775527544,328.96860499801136,0.0,0.0,0.0,0.0,0.0,0.0,328.96860499801136,,None,True,False,109.05394813621969,109.05394813621999,86512-90012-2,75510-75511-1,Intact,11.363276542280058,61.32327286881906,61.32327286881906,267.6453321291923,0.0,18.641071499570533
9364,982.291507059316,350.7562853364334,0.0,0.0,0.0,0.0,0.0,0.0,350.7562853364334,,None,True,True,77.59934612677895,83.59305844523209,74011-74511-1,70510-78511-1,Intact,8.231905597724673,92.37817970479567,92.37817970479567,258.3781056316377,0.0,26.33685654875427
9365,1299.2670882238071,221.78234386082747,0.0,0.0,0.0,0.0,0.0,0.0,221.78234386082747,,None,True,False,79.20834019033028,123.48844858700514,74011-74511-1,70510-78511-1,Intact,9.731111382260982,31.50542791137702,31.50542791137702,190.27691594945045,0.0,14.205561796725918
9366,1387.974558241411,296.73692997937286,0.0,0.0,0.0,0.0,0.0,0.0,296.73692997937286,,None,True,False,93.15732487474003,112.64177310524943,81010-84011-1,84011-90011-1,Intact,12.036517249170277,47.32214850834418,47.32214850834418,249.41478147102868,0.0,15.947508964129842
9367,1082.2449125419698,406.21987848775217,0.0,0.0,0.0,0.0,0.0,0.0,406.21987848775217,,None,True,True,78.14269910736739,78.14269910737679,72010-83012-2,90011-90012-1,Intact,12.503222929800941,87.02186603968326,87.02186603968326,319.1980124480689,0.0,21.422355391282764
9368,1140.9233541836868,608.9027341040563,0.0,0.0,0.0,0.0,0.0,0.0,608.9027341040563,,None,True,True,65.0587767903294,80.20798036982119,76810-87510-1,76810-87510-2,Intact,15.790402333190306,155.44775946981932,155.44775946981932,453.45497463423703,0.0,25.529161024140617
9369,1432.018019766288,71.04746957491345,0.0,0.0,0.0,0.0,0.0,0.0,71.04746957491345,,None,True,False,137.10671208112404,137.10671208112518,86512-90012-2,75510-75511-1,Intact,25.209016396756873,7.038899878710541,7.038899878710541,64.00856969620291,0.0,9.90731960029713
9370,1311.0030135571042,501.940502839623,0.0,0.0,0.0,0.0,0.0,0.0,501.940502839623,,None,True,True,83.78019297319494,83.78019297319494,86512-90012-2,76810-87510-2,76810-87510-2,15.836352836548295,158.81939717950394,158.81939717950394,343.12110566011904,0.0,31.64108022385453
9371,1107.5239401757244,236.436351160332,0.0,0.0,0.0,0.0,0.0,0.0,236.436351160332,,None,True,True,88.31592806159549,88.31592806160783,72010-83012-2,90011-90012-1,Intact,8.453595105404537,39.41012747277845,39.41012747277845,197.02622368755357,0.0,16.668387614412847
9372,1551.2648896313,648.0194453880455,0.0,0.0,0.0,0.0,0.0,0.0,648.0194453880455,,None,True,False,146.5517097338065,146.55170973380663,86512-90012-2,75510-75511-1,Intact,26.216657803864624,129.8172928222902,129.8172928222902,518.2021525657553,0.0,20.032931688423844
9373,1196.3118980506442,465.3284827378537,0.0,0.0,0.0,0.0,0.0,0.0,465.3284827378537,,None,True,False,100.04504910580536,107.92041187059328,74011-74511-1,70510-78511-1,Intact,13.769727888291595,98.02135094063429,98.02135094063429,367.30713179721937,0.0,21.06497981037094
9374,1273.9405884777586,56.01525693711086,0.0,0.0,0.0,0.0,0.0,0.0,56.01525693711086,,None,True,True,87.72285957937345,97.30890186906619,81010-84011-1,84011-90011-1,Intact,14.206248806717943,6.037163038924122,6.037163038924122,49.97809389818674,0.0,10.777711946768598
9375,1171.97596484771,774.5229775391292,0.0,39.07362521551965,0.0,0.0,39.07362521551965,39.07362521551965,735.4493523236097,3.0,G3,True,True,70.91943044039469,99.9999803147809,76810-87510-1,76810-87510-2,Intact,26.05018685956433,224.84617370203617,263.9197989175558,510.6031786215734,5.0448632705084115,34.07514128968788
9376,1184.4728019087652,524.6533784266807,0.0,0.0,0.0,0.0,0.0,0.0,524.6533784266807,,None,True,False,65.80342331181579,152.29605945513433,74011-74511-1,70510-78511-1,Intact,13.787451590424354,129.44393801056407,129.44393801056407,395.2094404161166,0.0,24.67227760902594
9377,1416.7745007140504,451.57859828593024,0.0,0.0,0.0,0.0,0.0,0.0,451.57859828593024,,None,True,False,133.915762045476,133.91576204547658,86512-90012-2,75510-75511-1,Intact,18.68875351422437,86.43085168169083,86.43085168169083,365.1477466042394,0.0,19.139713885857052
9378,1284.1613275037485,657.7761830257182,0.0,0.0,0.0,0.0,0.0,0.0,657.7761830257182,,None,True,True,87.11117129315878,92.89695113547675,81010-84011-1,84011-90011-1,Intact,23.372779954530195,157.77927433968128,157.77927433968128,499.99690868603693,0.0,23.986772159172617
9379,1303.6128431696463,456.63707292731107,0.0,0.0,0.0,0.0,0.0,0.0,456.63707292731107,,None,True,True,75.20317463177179,83.27696169718675,74011-74511-1,70510-78511-1,Intact,11.292497393285414,89.87056565185902,89.87056565185902,366.76650727545206,0.0,19.680961310420127
9380,1332.8627955554973,701.6025168941287,0.0,2.542631236817379,0.0,0.0,2.542631236817379,2.542631236817379,699.0598856573113,3.0,G3,True,True,94.67339174792627,99.99999867204595,76810-87510-1,76810-87510-2,Intact,25.688676079313495,176.2425050495125,178.78513628632987,522.8173806077989,0.362403380203532,25.482396653561096
9381,1217.2754551378368,237.49103979758482,0.0,0.0,0.0,0.0,0.0,0.0,237.49103979758482,,None,True,True,75.7135708019391,75.71357080193908,73012-76512-2,75510-83510-1,75510-83510-1,11.084308770223103,64.64592305170406,64.64592305170406,172.84511674588077,0.0,27.22036296897862
9382,1308.4735874435494,630.5446757648446,0.0,0.0,0.0,0.0,0.0,0.0,630.5446757648446,,None,True,True,73.07594082240477,84.19502251323051,76810-87510-1,76810-87510-2,Intact,18.41245171400522,147.78457509098774,147.78457509098774,482.7601006738568,0.0,23.437605735347223
9383,1058.300396386324,482.2028432492636,0.0,0.0,0.0,0.0,0.0,0.0,482.2028432492636,,None,True,True,88.60456682413214,94.87102082352095,74011-74511-1,70510-78511-1,Intact,15.591276690764559,115.02836844055162,115.02836844055162,367.174474808712,0.0,23.854767770643438
9384,1463.6487845045115,591.5879107982464,0.0,0.0,0.0,0.0,0.0,0.0,591.5879107982464,,None,True,True,81.16007265893401,90.99130284607548,74011-74511-1,70510-78511-1,Intact,18.921409368763012,124.36555422330889,124.36555422330889,467.2223565749375,0.0,21.022328542092573
9385,1524.772274349958,528.855476398272,0.0,0.0,0.0,0.0,0.0,0.0,528.855476398272,,None,True,False,100.85505919206064,103.62066500580427,75810-81510-1,75810-90310-1,Intact,15.434885358273222,126.32943486184512,126.32943486184512,402.5260415364269,0.0,23.88732659481975
9386,1020.1661177221705,953.2491677626763,185.21103952625742,34.942793272371034,0.0,0.0,34.942793272371034,220.15383279862846,733.0953349640479,1.0,G1,True,True,86.84116015980428,99.99997882101319,75510-83510-1,81510-87900-1,Intact,22.387440894519997,359.1568785380787,579.3107113367071,373.9384564259692,23.095098348246196,60.77222314249468
9387,1289.6026201648754,239.53548446319672,0.0,0.0,0.0,0.0,0.0,0.0,239.53548446319672,,None,True,False,87.11496010863942,155.12768092740387,74011-74511-1,70510-78511-1,Intact,11.835518637664121,35.20003579395347,35.20003579395347,204.33544866924325,0.0,14.695123719492907
9388,1394.6623700264029,817.0387410922915,0.0,5.0366519376074095,0.0,0.0,5.0366519376074095,5.0366519376074095,812.0020891546842,1.0,G1,True,False,96.58735702201054,157.5802799080866,74011-74511-1,70510-78511-1,Intact,31.398636769648462,211.58414757300054,216.62079951060795,600.4179415816835,0.6164520339481034,26.51291653820596
9389,1267.158992607145,204.13275553004797,0.0,0.0,0.0,0.0,0.0,0.0,204.13275553004797,,None,True,False,161.34423826600468,161.34423826600556,90011-90511-1,70520-86220-1,Intact,12.925672662629337,29.25772959552002,29.25772959552002,174.87502593452797,0.0,14.33269713111443
9390,1428.1174219786633,560.1592899219903,0.0,0.0,0.0,0.0,0.0,0.0,560.1592899219903,,None,True,False,114.01712477706208,118.1884126175789,74011-74511-1,70510-78511-1,Intact,18.454495228741894,111.35904556519439,111.35904556519439,448.80024435679593,0.0,19.87988909024478
9391,1434.9365049304877,375.5776849889758,0.0,0.0,0.0,0.0,0.0,0.0,375.5776849889758,,None,True,False,122.53768573959333,122.53768573959923,76513-80012-1,75510-75511-1,Intact,13.469296816918062,63.93517934355538,63.93517934355538,311.64250564542044,0.0,17.023157098758954
9392,1298.7332196768798,603.1578885854187,0.0,0.0,0.0,0.0,0.0,0.0,603.1578885854187,,None,True,False,101.49552530551563,101.49552530552685,73012-76512-2,70520-86220-1,Intact,17.07092276648329,135.93080339289588,135.93080339289588,467.22708519252285,0.0,22.536520862173134
9393,1296.861056829843,330.1804606047521,0.0,0.0,0.0,0.0,0.0,0.0,330.1804606047521,,None,True,True,97.00192405852613,97.00192405852707,72512-74512-2,90011-90012-1,Intact,12.49445958766334,55.77881147741648,55.77881147741648,274.40164912733565,0.0,16.89343196603854
9394,1407.8747651280398,475.72898033823725,0.0,0.0,0.0,0.0,0.0,0.0,475.72898033823725,,None,True,False,88.14549322506774,108.1916460728384,74011-74511-1,70510-78511-1,Intact,14.870818414476673,87.78579560350077,87.78579560350077,387.94318473473646,0.0,18.45290054456766
9395,1238.6056380061252,99.55967714754328,0.0,0.0,0.0,0.0,0.0,0.0,99.55967714754328,,None,True,True,96.86692662473715,96.86692662473811,72512-74512-2,90011-90012-1,Intact,13.049534801550006,11.987309696646212,11.987309696646212,87.57236745089708,0.0,12.040326003550131
9396,1169.6039169945375,145.29551332302955,0.0,0.0,0.0,0.0,0.0,0.0,145.29551332302955,,None,True,True,89.70232856137198,94.27289765845174,74011-74511-1,70510-78511-1,Intact,10.869318181913467,19.953716843404088,19.953716843404088,125.34179647962546,0.0,13.73319546285081
9397,1435.9394612324304,626.0457958662682,0.0,0.0,0.0,0.0,0.0,0.0,626.0457958662682,,None,True,False,122.00231931708812,122.00231931708927,90011-90511-1,70520-86220-1,Intact,19.317339881412053,130.44256456669052,130.44256456669052,495.6032312995777,0.0,20.835946096594313
9398,1443.623579169704,391.9922623784879,0.0,0.0,0.0,0.0,0.0,0.0,391.9922623784879,,None,True,False,79.99001329184743,139.58617780347032,74011-74511-1,70510-78511-1,Intact,15.355968272924303,63.20267525890528,63.20267525890528,328.7895871195826,0.0,16.123449701637217
9399,1292.4669502857512,308.13782986774464,0.0,0.0,0.0,0.0,0.0,0.0,308.13782986774464,,None,True,False,102.35219121820651,102.35219121821288,76513-80012-1,75510-75511-1,Intact,13.412376080082495,61.19435368916279,61.19435368916279,246.94347617858185,0.0,19.85940957506838
9400,1411.6382269306696,872.7977374447828,0.0,63.2737919352359,0.0,0.0,63.2737919352359,63.2737919352359,809.5239455095468,3.0,G3,True,False,88.845066229135,128.78312838814693,74011-74511-1,70510-78511-1,Intact,29.06661618626809,228.34956632451494,291.62335825975083,581.174379185032,7.249536659029078,33.412478716261596
9401,1274.4704883026968,379.4596996508372,0.0,0.0,0.0,0.0,0.0,0.0,379.4596996508372,,None,True,True,72.7795452487377,74.82225465245133,74011-74511-1,70510-78511-1,Intact,13.984619707681324,68.18513189312714,68.18513189312714,311.2745677577101,0.0,17.9690048655676
9402,1172.891327680662,306.35611970293724,0.0,0.0,0.0,0.0,0.0,0.0,306.35611970293724,,None,True,False,83.06044372966555,101.10682560184175,74011-74511-1,70510-78511-1,Intact,11.764243527985872,53.903699975989504,53.903699975989504,252.45241972694774,0.0,17.595111215097653
9403,1344.595851591148,646.9537823709406,0.0,0.0,0.0,0.0,0.0,0.0,646.9537823709406,,None,True,False,66.70113393238785,120.17998960201793,74011-74511-1,70510-78511-1,Intact,21.388054611743726,146.9356494990457,146.9356494990457,500.018132871895,0.0,22.71192371123629
9404,1274.0574566533473,821.2921918095055,62.83950805551535,25.397984839540637,0.0,0.0,25.397984839540637,88.237492895056,733.0546989144495,1.0,G1,True,False,96.0087756701897,130.9276645630124,74011-74511-1,70510-78511-1,Intact,27.70130369514608,265.7999073895984,354.0374002846544,467.25479152485116,10.743739411505596,43.10736225369734
9405,1134.5975961815684,547.7243213756918,0.0,0.0,0.0,0.0,0.0,0.0,547.7243213756918,,None,True,True,96.42787495510596,96.42787495511266,74512-88012-2,90011-90012-1,Intact,13.838602122551794,133.0626110268272,133.0626110268272,414.66171034886463,0.0,24.293719638489026
9406,1410.1813103338188,179.50136078595403,0.0,0.0,0.0,0.0,0.0,0.0,179.50136078595403,,None,True,False,91.65669313274692,129.9501914491292,74011-74511-1,70510-78511-1,Intact,12.5545138815333,21.9923160513358,21.9923160513358,157.50904473461824,0.0,12.251893776761102
9407,1254.8613035384546,327.0173967373942,0.0,0.0,0.0,0.0,0.0,0.0,327.0173967373942,,None,True,True,73.03547633807787,73.03547633807787,72512-74512-2,81510-87900-1,81510-87900-1,11.935287229389354,93.33261210850985,93.33261210850985,233.68478462888436,0.0,28.540564826115055
9408,1337.7027586862575,164.3305492519871,0.0,0.0,0.0,0.0,0.0,0.0,164.3305492519871,,None,True,False,117.16319542207768,132.02956824155902,81010-84011-1,84011-90011-1,Intact,16.314789010733044,21.362162700337265,21.362162700337265,142.96838655164981,0.0,12.999507880655948
9409,1507.9616972453641,621.8263402423615,0.0,0.0,0.0,0.0,0.0,0.0,621.8263402423615,,None,True,False,112.04850089935854,136.53099119294504,74011-74511-1,70510-78511-1,Intact,22.904678597307658,145.0578212655136,145.0578212655136,476.76851897684793,0.0,23.32770612595411
9410,1586.3228417956182,212.1529358330151,0.0,0.0,0.0,0.0,0.0,0.0,212.1529358330151,,None,True,False,101.35024354572954,163.23854232518826,74011-74511-1,70510-78511-1,Intact,15.29916355063749,23.94485325804528,23.94485325804528,188.20808257496984,0.0,11.28660000109176
9411,1269.0310386577523,521.594028786072,0.0,0.0,0.0,0.0,0.0,0.0,521.594028786072,,None,True,False,111.9248374847582,111.92483748475843,86512-90012-2,75510-75511-1,Intact,15.478445733292507,120.49216231059083,120.49216231059083,401.1018664754812,0.0,23.10075569519409
9412,1173.1105549078034,663.6263831287835,0.0,0.0,0.0,0.0,0.0,0.0,663.6263831287835,,None,True,False,94.40199071632249,144.32340876927833,74011-74511-1,70510-78511-1,Intact,22.959094220341065,183.6765534998289,183.6765534998289,479.94982962895455,0.0,27.677705131892655
9413,1220.5641003277094,289.75279421829117,0.0,0.0,0.0,0.0,0.0,0.0,289.75279421829117,,None,True,True,99.72254885249335,99.72254885256136,74511-82511-1,81010-81011-1,Intact,9.529215275819384,48.12638175271012,48.12638175271012,241.62641246558104,0.0,16.609462518747318
9414,1428.074164956239,421.8136482613209,0.0,0.0,0.0,0.0,0.0,0.0,421.8136482613209,,None,True,False,85.04537901695447,178.10503023167152,74011-74511-1,70510-78511-1,Intact,13.90734166204534,76.97423978177397,76.97423978177397,344.83940847954693,0.0,18.24839952406829
9415,1383.252941683537,653.0729683092003,0.0,0.0,0.0,0.0,0.0,0.0,653.0729683092003,,None,True,True,71.53210997758669,87.55824070541739,76810-87510-1,76810-87510-2,Intact,22.254359118838057,145.00921995622818,145.00921995622818,508.0637483529721,0.0,22.204137514932775
